age,job,education,default,balance,loan,day,month,y,val_email,phone_type,ConsumerGroup,contacts,days_since,total_contacts,last_campaign_outcome,mortgage
33,technician,unknown,no,445736,no,29,jan,no,yes,cellular,B,1,206,7,other,yes
60,retired,unknown,no,636865,no,29,jan,no,no,cellular,A,1,261,2,failure,yes
27,admin.,tertiary,no,699612,no,29,jan,no,no,cellular,A,1,-1,0,unknown,no
29,admin.,secondary,no,277070,no,29,jan,no,no,cellular,C,1,-1,0,unknown,yes
45,blue-collar,secondary,no,895763,no,29,jan,no,no,cellular,A,2,-1,0,unknown,yes
32,technician,tertiary,no,373929,yes,29,jan,no,yes,cellular,A,1,-1,0,unknown,no
38,blue-collar,secondary,no,1439786,no,29,jan,yes,yes,cellular,C,1,-1,0,unknown,yes
32,entrepreneur,secondary,no,395836,no,29,jan,yes,no,cellular,C,1,-1,0,unknown,no
53,retired,secondary,no,870660,no,29,jan,no,no,cellular,A,2,247,1,failure,yes
58,unemployed,primary,no,660974,no,29,jan,no,yes,cellular,B,1,-1,0,unknown,no
38,management,tertiary,no,190918,no,29,jan,no,no,telephone,A,1,247,2,failure,yes
28,technician,secondary,no,950612,yes,29,jan,no,no,cellular,A,1,261,1,failure,yes
39,entrepreneur,tertiary,no,617894,no,29,jan,no,no,cellular,A,1,-1,0,unknown,no
34,services,secondary,no,279827,no,29,jan,no,yes,cellular,A,1,-1,0,unknown,no
40,blue-collar,primary,no,742879,no,29,jan,no,no,cellular,B,1,223,3,failure,yes
26,blue-collar,primary,no,359558,no,29,jan,no,no,cellular,A,1,244,4,failure,yes
53,admin.,secondary,no,394799,no,29,jan,no,no,cellular,A,1,-1,0,unknown,no
43,admin.,unknown,no,269475,no,29,jan,yes,yes,cellular,A,1,-1,0,unknown,no
53,housemaid,primary,yes,231107,no,29,jan,no,no,cellular,B,2,-1,0,unknown,no
38,management,tertiary,no,643065,no,29,jan,no,no,cellular,A,2,-1,0,unknown,yes
26,admin.,secondary,no,1043288,no,29,jan,no,no,cellular,A,1,-1,0,unknown,no
32,admin.,secondary,no,443370,no,29,jan,no,yes,cellular,A,1,-1,0,unknown,no
55,blue-collar,secondary,no,667601,yes,29,jan,no,no,cellular,A,1,-1,0,unknown,no
59,unemployed,unknown,no,287709,no,29,jan,no,no,cellular,A,1,-1,0,unknown,no
44,unemployed,primary,no,587020,no,29,jan,no,no,cellular,A,1,-1,0,unknown,no
49,management,tertiary,no,1314775,no,29,jan,yes,yes,cellular,C,1,-1,0,unknown,no
47,admin.,tertiary,no,329310,no,29,jan,no,no,cellular,A,1,-1,0,unknown,no
27,admin.,secondary,no,743940,no,29,jan,no,no,cellular,A,1,-1,0,unknown,yes
27,technician,secondary,no,828545,no,29,jan,no,no,cellular,A,1,-1,0,unknown,yes
33,entrepreneur,tertiary,no,281346,no,29,jan,no,yes,cellular,A,1,-1,0,unknown,yes
34,self-employed,tertiary,no,699294,no,29,jan,no,no,telephone,B,3,-1,0,unknown,yes
31,services,secondary,no,665599,no,29,jan,no,no,cellular,B,2,-1,0,unknown,no
31,blue-collar,secondary,no,533396,yes,29,jan,no,no,cellular,A,1,-1,0,unknown,no
27,technician,tertiary,no,870935,no,29,jan,yes,no,cellular,A,2,-1,0,unknown,no
27,self-employed,tertiary,no,518824,no,29,jan,no,no,cellular,C,1,-1,0,unknown,no
46,blue-collar,secondary,no,688687,no,29,jan,no,no,cellular,A,2,265,2,failure,yes
31,technician,tertiary,no,287344,no,29,jan,yes,no,cellular,B,1,-1,0,unknown,yes
36,self-employed,tertiary,no,483356,no,29,jan,no,no,cellular,B,1,-1,0,unknown,no
31,blue-collar,secondary,no,889000,no,29,jan,no,yes,cellular,A,1,-1,0,unknown,yes
30,admin.,secondary,no,216491,no,29,jan,no,no,cellular,A,1,-1,0,unknown,yes
28,admin.,secondary,no,489914,no,29,jan,no,no,cellular,C,1,-1,0,unknown,no
31,services,secondary,no,317938,no,29,jan,no,no,cellular,A,1,-1,0,unknown,no
38,unemployed,tertiary,no,0,no,29,jan,no,no,cellular,A,1,-1,0,unknown,no
57,unemployed,unknown,no,703861,no,29,jan,no,no,cellular,B,1,-1,0,unknown,no
29,management,tertiary,no,658047,no,29,jan,no,no,cellular,B,1,-1,0,unknown,yes
26,self-employed,tertiary,no,836593,yes,29,jan,no,no,cellular,B,1,-1,0,unknown,no
26,services,secondary,no,887433,no,29,jan,yes,no,cellular,B,1,-1,0,unknown,no
28,technician,secondary,no,343305,yes,29,jan,no,no,cellular,C,1,-1,0,unknown,no
51,housemaid,primary,no,637362,no,29,jan,no,no,cellular,C,1,-1,0,unknown,no
28,blue-collar,secondary,no,470590,no,29,jan,no,no,cellular,A,1,-1,0,unknown,no
36,technician,secondary,no,901571,no,29,jan,yes,no,cellular,B,2,-1,0,unknown,yes
26,student,unknown,no,629989,no,29,jan,no,no,cellular,A,1,-1,0,unknown,no
60,technician,secondary,no,672575,no,29,jan,no,yes,cellular,A,1,-1,0,unknown,yes
33,technician,secondary,no,857982,no,29,jan,no,no,cellular,B,2,-1,0,unknown,yes
31,self-employed,tertiary,no,550355,no,29,jan,no,yes,cellular,A,1,-1,0,unknown,no
45,technician,secondary,no,538058,no,29,jan,no,no,cellular,A,1,246,5,failure,yes
27,unemployed,primary,no,128897,no,29,jan,no,no,telephone,A,1,-1,0,unknown,yes
56,management,tertiary,no,749692,yes,29,jan,no,no,cellular,C,1,196,1,failure,yes
32,blue-collar,secondary,no,663212,no,29,jan,no,no,cellular,A,2,-1,0,unknown,yes
28,management,tertiary,no,638205,yes,29,jan,no,no,cellular,B,1,205,2,failure,no
40,technician,secondary,no,780129,yes,29,jan,yes,no,cellular,B,1,247,1,failure,yes
26,student,secondary,no,219185,no,29,jan,yes,yes,cellular,B,2,-1,0,unknown,no
29,entrepreneur,tertiary,no,764815,yes,29,jan,no,no,cellular,A,2,-1,0,unknown,no
30,entrepreneur,tertiary,no,712390,no,29,jan,no,no,cellular,A,2,-1,0,unknown,no
26,blue-collar,secondary,no,57566,no,29,jan,no,yes,cellular,A,2,-1,0,unknown,no
33,services,tertiary,no,36651,no,29,jan,yes,yes,cellular,B,2,-1,0,unknown,no
42,blue-collar,secondary,no,880975,yes,29,jan,yes,yes,cellular,B,3,-1,0,unknown,yes
27,services,secondary,no,284609,no,29,jan,no,no,cellular,A,2,-1,0,unknown,no
58,blue-collar,secondary,no,326039,no,29,jan,no,no,cellular,B,2,245,4,failure,yes
28,technician,secondary,no,383719,no,29,jan,no,no,cellular,A,2,265,1,failure,yes
30,blue-collar,secondary,no,452214,no,29,jan,no,no,cellular,A,2,196,1,failure,no
51,housemaid,secondary,no,552261,no,29,jan,no,no,cellular,A,3,-1,0,unknown,no
31,entrepreneur,tertiary,no,512002,no,29,jan,no,yes,cellular,A,2,-1,0,unknown,no
26,technician,secondary,no,427015,no,29,jan,yes,no,cellular,B,2,-1,0,unknown,no
41,management,tertiary,no,778660,no,29,jan,no,yes,cellular,A,2,266,2,failure,no
52,blue-collar,secondary,no,371900,no,29,jan,no,no,cellular,A,2,-1,0,unknown,no
30,services,secondary,no,735064,yes,29,jan,no,no,cellular,A,2,192,2,other,no
32,management,tertiary,no,398948,no,29,jan,no,yes,cellular,A,2,154,7,failure,no
49,management,tertiary,no,659955,no,29,jan,no,no,cellular,A,2,248,38,failure,yes
47,management,tertiary,yes,232493,yes,29,jan,no,no,cellular,A,4,161,2,failure,no
27,technician,secondary,no,668536,no,29,jan,yes,no,cellular,A,2,247,2,failure,yes
46,services,secondary,no,368103,no,29,jan,no,no,cellular,A,2,-1,0,unknown,yes
28,technician,tertiary,no,0,no,29,jan,yes,no,cellular,B,2,262,3,failure,yes
26,technician,tertiary,no,596513,no,29,jan,no,no,telephone,C,2,-1,0,unknown,no
57,management,tertiary,no,683567,yes,29,jan,no,no,cellular,B,2,247,1,failure,yes
43,management,tertiary,no,768002,no,29,jan,yes,no,cellular,B,2,-1,0,unknown,no
40,management,tertiary,no,363096,no,29,jan,no,no,cellular,A,2,-1,0,unknown,no
32,technician,unknown,no,995402,no,29,jan,no,no,cellular,A,2,253,2,failure,yes
38,technician,secondary,no,486346,no,29,jan,yes,no,cellular,B,3,226,7,failure,no
30,services,secondary,no,856493,yes,29,jan,no,no,cellular,A,2,205,2,failure,no
45,self-employed,tertiary,no,209152,no,29,jan,no,no,cellular,A,2,-1,0,unknown,no
27,technician,tertiary,no,400787,yes,29,jan,no,no,cellular,A,2,-1,0,unknown,yes
44,entrepreneur,secondary,no,692820,yes,29,jan,yes,no,cellular,B,3,-1,0,unknown,yes
27,technician,secondary,no,725481,no,29,jan,no,no,cellular,A,3,-1,0,unknown,no
42,unemployed,primary,no,209241,no,29,jan,no,no,cellular,A,2,-1,0,unknown,no
26,technician,tertiary,no,880632,no,29,jan,yes,no,cellular,B,2,-1,0,unknown,no
27,management,tertiary,no,772821,no,29,jan,no,no,cellular,A,2,-1,0,unknown,no
29,technician,tertiary,no,628859,no,29,jan,no,no,cellular,A,2,251,5,failure,yes
31,blue-collar,tertiary,no,423742,no,29,jan,no,no,cellular,A,2,-1,0,unknown,no
31,management,secondary,no,516574,no,29,jan,no,no,cellular,A,2,160,2,failure,no
29,management,tertiary,no,670590,no,29,jan,no,no,cellular,B,2,-1,0,unknown,yes
55,technician,unknown,no,1253732,no,29,jan,yes,yes,cellular,B,2,-1,0,unknown,yes
56,entrepreneur,primary,no,423815,no,29,jan,no,no,cellular,A,2,227,1,failure,no
30,services,secondary,no,558881,no,29,jan,no,no,cellular,B,2,-1,0,unknown,no
43,management,tertiary,no,443547,no,29,jan,no,no,cellular,A,3,-1,0,unknown,no
27,student,unknown,no,191545,no,29,jan,yes,no,cellular,B,2,-1,0,unknown,no
28,management,tertiary,no,421569,no,29,jan,no,no,cellular,A,2,-1,0,unknown,no
44,management,secondary,no,294993,yes,29,jan,no,no,cellular,A,2,183,11,failure,no
30,management,tertiary,no,421306,no,29,jan,no,no,cellular,A,2,-1,0,unknown,yes
34,blue-collar,secondary,no,524474,no,29,jan,no,yes,cellular,A,2,184,5,failure,yes
33,blue-collar,primary,no,520141,no,29,jan,no,no,cellular,A,2,247,2,failure,yes
30,technician,tertiary,no,331186,no,29,jan,no,no,cellular,B,2,-1,0,unknown,no
28,management,secondary,no,669134,no,29,jan,no,no,cellular,B,2,-1,0,unknown,no
36,technician,secondary,no,773451,no,29,jan,no,yes,cellular,A,2,185,8,failure,no
30,technician,secondary,no,128317,no,29,jan,yes,no,cellular,B,2,-1,0,unknown,no
26,technician,tertiary,no,1022987,yes,29,jan,yes,no,cellular,C,3,246,1,failure,yes
28,student,secondary,no,904089,no,29,jan,yes,yes,cellular,A,2,196,2,failure,yes
30,management,tertiary,no,675973,no,29,jan,yes,no,cellular,B,2,-1,0,unknown,no
30,services,unknown,no,864946,no,29,jan,yes,yes,cellular,B,2,-1,0,unknown,no
27,services,secondary,no,316376,no,29,jan,no,no,cellular,A,3,-1,0,unknown,no
35,admin.,secondary,no,558524,no,29,jan,yes,yes,cellular,A,2,-1,0,unknown,no
30,technician,secondary,no,404011,no,29,jan,no,yes,cellular,A,2,-1,0,unknown,no
48,management,tertiary,no,806628,yes,29,jan,no,no,cellular,A,2,-1,0,unknown,no
34,technician,tertiary,no,568630,no,29,jan,yes,no,cellular,B,2,-1,0,unknown,yes
35,technician,secondary,yes,730441,no,29,jan,no,no,cellular,A,2,240,8,other,no
33,services,secondary,no,677481,no,29,jan,no,no,cellular,A,2,259,3,success,yes
26,blue-collar,secondary,no,800066,no,29,jan,yes,no,cellular,A,2,-1,0,unknown,no
30,management,tertiary,no,640272,no,29,jan,no,no,cellular,A,2,258,1,other,yes
44,technician,tertiary,no,519245,no,29,jan,no,no,cellular,A,2,-1,0,unknown,yes
36,management,tertiary,no,1109422,yes,29,jan,yes,no,cellular,C,2,-1,0,unknown,yes
57,management,tertiary,no,698878,no,29,jan,no,no,cellular,B,2,234,5,failure,yes
49,unemployed,primary,no,904904,no,29,jan,yes,no,cellular,B,2,-1,0,unknown,no
38,blue-collar,secondary,no,597914,no,29,jan,no,no,cellular,B,2,-1,0,unknown,yes
26,student,secondary,no,0,no,29,jan,no,no,cellular,A,2,-1,0,unknown,no
29,management,tertiary,no,172716,no,29,jan,no,no,cellular,A,2,245,3,failure,yes
32,services,secondary,no,526709,no,29,jan,no,yes,cellular,D,2,223,5,failure,yes
54,self-employed,tertiary,no,1688382,yes,29,jan,yes,no,cellular,B,3,-1,0,unknown,yes
26,services,secondary,no,1372469,no,29,jan,yes,no,telephone,B,2,-1,0,unknown,no
37,management,secondary,no,92189,no,29,jan,no,no,cellular,A,2,162,4,failure,no
37,blue-collar,secondary,no,382893,no,29,jan,no,no,cellular,C,2,-1,0,unknown,no
29,management,tertiary,no,0,no,29,jan,yes,no,cellular,B,2,-1,0,unknown,no
50,blue-collar,primary,no,451843,no,29,jan,no,no,cellular,A,2,224,1,other,yes
34,admin.,tertiary,no,369469,no,29,jan,no,no,cellular,C,2,-1,0,unknown,no
40,technician,secondary,no,295599,yes,29,jan,yes,no,cellular,B,2,245,3,failure,yes
36,services,secondary,no,332378,yes,29,jan,no,no,cellular,A,2,-1,0,unknown,no
32,technician,secondary,no,730176,no,29,jan,no,no,cellular,A,2,261,1,other,yes
48,technician,secondary,no,387770,no,29,jan,no,no,cellular,A,2,192,3,failure,yes
36,entrepreneur,secondary,no,468028,no,29,jan,no,yes,cellular,A,3,-1,0,unknown,yes
31,entrepreneur,secondary,no,561556,yes,29,jan,no,no,cellular,C,2,-1,0,unknown,no
53,self-employed,primary,no,543779,no,29,jan,no,yes,cellular,B,2,-1,0,unknown,no
30,technician,secondary,no,628723,no,29,jan,no,no,cellular,C,2,-1,0,unknown,yes
41,blue-collar,secondary,no,582559,no,29,jan,yes,yes,cellular,B,2,-1,0,unknown,yes
31,services,secondary,no,450505,yes,29,jan,no,no,cellular,A,2,-1,0,unknown,no
33,admin.,tertiary,no,157053,no,29,jan,no,yes,cellular,A,2,-1,0,unknown,no
45,technician,secondary,no,803180,no,29,jan,no,no,cellular,A,3,197,1,failure,no
52,blue-collar,primary,no,740232,no,29,jan,no,no,cellular,A,2,-1,0,unknown,no
31,technician,secondary,no,188861,no,29,jan,no,no,cellular,A,2,160,2,other,no
27,blue-collar,secondary,yes,222358,yes,29,jan,no,yes,cellular,A,2,205,2,success,no
47,blue-collar,primary,no,804297,no,29,jan,no,no,cellular,B,3,255,2,other,yes
37,entrepreneur,tertiary,no,548628,no,29,jan,no,yes,cellular,A,2,-1,0,unknown,yes
48,unemployed,primary,yes,520339,no,29,jan,no,no,cellular,A,2,-1,0,unknown,no
33,blue-collar,secondary,no,1077433,no,29,jan,no,no,cellular,A,4,-1,0,unknown,yes
51,management,tertiary,no,711962,no,29,jan,no,no,cellular,A,2,-1,0,unknown,no
27,admin.,secondary,no,236839,no,29,jan,yes,no,cellular,A,2,-1,0,unknown,yes
31,technician,tertiary,no,423077,yes,29,jan,no,no,cellular,A,3,182,29,failure,no
30,services,secondary,no,825885,no,29,jan,no,no,cellular,A,2,-1,0,unknown,no
38,blue-collar,secondary,no,569868,no,29,jan,no,no,telephone,A,2,-1,0,unknown,no
45,blue-collar,primary,no,804308,no,29,jan,no,no,cellular,C,2,-1,0,unknown,no
37,management,tertiary,no,566812,no,29,jan,no,no,cellular,C,2,-1,0,unknown,no
45,admin.,primary,no,119623,yes,29,jan,no,no,cellular,A,2,224,18,other,yes
28,technician,tertiary,no,522437,yes,29,jan,no,no,cellular,C,3,-1,0,unknown,no
32,blue-collar,primary,no,708748,yes,29,jan,no,yes,cellular,A,3,182,24,other,yes
37,technician,secondary,no,351345,no,29,jan,no,no,cellular,B,3,244,5,failure,yes
31,entrepreneur,tertiary,no,733530,no,29,jan,no,no,cellular,A,2,-1,0,unknown,no
45,blue-collar,primary,no,513003,no,29,jan,yes,yes,cellular,B,3,-1,0,unknown,yes
48,management,tertiary,no,349269,no,29,jan,no,no,cellular,A,3,-1,0,unknown,yes
47,blue-collar,secondary,no,726034,yes,29,jan,no,yes,cellular,A,2,255,1,other,yes
29,unemployed,secondary,no,218318,no,29,jan,no,no,cellular,A,3,-1,0,unknown,yes
46,services,secondary,no,686679,yes,29,jan,no,yes,cellular,B,2,-1,0,unknown,yes
31,services,secondary,no,414718,no,29,jan,no,yes,cellular,C,2,-1,0,unknown,yes
30,services,secondary,yes,684560,no,29,jan,no,yes,cellular,A,2,255,1,other,yes
57,retired,secondary,no,213544,yes,29,jan,yes,no,telephone,B,2,-1,0,unknown,no
33,services,secondary,no,47168,no,29,jan,no,yes,cellular,D,2,258,1,other,yes
33,admin.,secondary,no,205145,no,29,jan,no,no,cellular,A,2,266,1,failure,no
31,blue-collar,secondary,no,459359,no,29,jan,yes,no,cellular,B,2,-1,0,unknown,yes
45,management,secondary,no,501694,no,29,jan,no,no,cellular,A,3,-1,0,unknown,no
32,blue-collar,secondary,no,796615,yes,29,jan,no,no,cellular,A,2,206,6,other,yes
46,management,tertiary,no,313861,no,29,jan,no,no,cellular,A,3,-1,0,unknown,yes
37,admin.,secondary,no,232790,no,29,jan,no,no,telephone,A,3,-1,0,unknown,yes
27,blue-collar,secondary,no,783843,no,29,jan,no,no,telephone,A,3,-1,0,unknown,no
38,management,tertiary,no,445167,no,29,jan,no,no,cellular,B,2,-1,0,unknown,no
57,technician,secondary,no,589981,yes,29,jan,no,no,cellular,A,3,246,2,failure,yes
33,management,tertiary,no,287178,no,29,jan,no,no,cellular,A,2,-1,0,unknown,no
57,technician,secondary,no,901486,no,29,jan,no,no,cellular,A,2,-1,0,unknown,no
47,retired,tertiary,no,657355,yes,29,jan,no,no,cellular,A,3,227,2,failure,yes
44,services,secondary,no,698117,no,29,jan,no,no,cellular,A,3,-1,0,unknown,no
41,management,tertiary,no,555807,no,29,jan,yes,no,cellular,A,2,-1,0,unknown,no
39,management,tertiary,no,663110,no,29,jan,no,no,cellular,A,2,238,8,other,yes
38,technician,secondary,no,268745,no,29,jan,no,no,cellular,A,2,-1,0,unknown,yes
28,technician,secondary,no,726238,no,29,jan,no,no,cellular,A,2,254,3,failure,yes
31,technician,secondary,no,876769,no,29,jan,no,no,cellular,A,2,164,4,other,no
39,technician,secondary,no,756892,yes,29,jan,no,no,cellular,A,2,246,1,failure,yes
31,entrepreneur,secondary,no,765241,yes,29,jan,no,no,cellular,B,3,188,9,failure,yes
49,management,secondary,no,667247,no,29,jan,no,yes,cellular,C,2,246,1,failure,yes
33,blue-collar,secondary,no,463493,yes,29,jan,no,no,cellular,B,3,239,1,failure,yes
28,services,secondary,no,297701,no,29,jan,yes,no,cellular,A,2,-1,0,unknown,no
32,management,tertiary,no,350209,no,29,jan,no,no,cellular,A,3,-1,0,unknown,yes
31,admin.,secondary,no,394637,no,29,jan,no,no,telephone,A,3,-1,0,unknown,no
39,blue-collar,secondary,no,473936,no,29,jan,no,yes,cellular,B,2,260,2,failure,yes
28,admin.,secondary,no,423616,no,29,jan,no,no,cellular,A,2,-1,0,unknown,no
54,admin.,secondary,no,718692,yes,29,jan,no,no,telephone,A,4,195,7,failure,no
26,self-employed,tertiary,no,535734,no,29,jan,no,no,cellular,A,3,-1,0,unknown,no
39,blue-collar,secondary,no,260272,no,29,jan,no,no,cellular,A,5,-1,0,unknown,yes
33,technician,secondary,no,588158,no,29,jan,no,no,cellular,A,4,-1,0,unknown,no
35,blue-collar,secondary,no,117742,no,29,jan,no,no,cellular,A,3,265,4,failure,yes
31,blue-collar,secondary,no,218076,no,29,jan,no,no,cellular,A,3,-1,0,unknown,yes
32,technician,secondary,no,258853,no,29,jan,no,no,cellular,D,3,-1,0,unknown,no
26,blue-collar,secondary,no,1053542,no,29,jan,no,no,cellular,A,3,262,5,failure,yes
39,blue-collar,secondary,no,703948,no,29,jan,no,no,cellular,A,4,-1,0,unknown,no
31,management,tertiary,no,385266,no,29,jan,yes,yes,telephone,B,2,254,1,failure,yes
31,services,secondary,no,465719,no,29,jan,yes,no,cellular,B,3,258,3,failure,yes
37,management,tertiary,no,396686,yes,29,jan,no,no,cellular,A,2,-1,0,unknown,no
46,management,tertiary,no,1207357,yes,29,jan,yes,no,cellular,C,2,247,2,failure,yes
56,housemaid,primary,no,397822,yes,29,jan,no,no,cellular,B,2,-1,0,unknown,yes
26,admin.,secondary,no,819995,no,29,jan,no,no,cellular,C,3,-1,0,unknown,no
27,technician,secondary,no,887396,yes,29,jan,no,no,cellular,A,2,192,3,success,no
39,self-employed,secondary,no,506731,no,29,jan,no,no,cellular,A,3,-1,0,unknown,no
34,technician,secondary,no,623747,no,29,jan,yes,yes,cellular,B,2,206,1,other,no
27,self-employed,tertiary,no,544484,no,29,jan,yes,no,cellular,A,3,-1,0,unknown,no
31,unemployed,tertiary,no,340101,no,29,jan,no,no,cellular,A,2,-1,0,unknown,no
29,management,tertiary,no,205454,no,29,jan,no,no,cellular,A,2,-1,0,unknown,no
31,blue-collar,primary,no,519950,no,29,jan,no,no,telephone,A,3,183,25,other,yes
32,admin.,secondary,no,785818,no,29,jan,no,no,telephone,A,4,-1,0,unknown,no
29,unemployed,primary,no,455071,no,29,jan,no,no,cellular,A,2,-1,0,unknown,no
39,management,tertiary,no,604332,yes,29,jan,no,no,cellular,B,5,196,1,other,no
29,management,tertiary,no,542673,no,29,jan,no,no,cellular,A,2,-1,0,unknown,no
30,self-employed,unknown,no,0,no,29,jan,no,no,cellular,C,3,190,2,failure,no
29,management,tertiary,no,255589,no,30,jan,yes,no,cellular,B,2,-1,0,unknown,no
39,admin.,secondary,no,402832,no,30,jan,no,yes,cellular,B,2,-1,0,unknown,yes
28,self-employed,secondary,no,556193,yes,30,jan,no,no,cellular,A,3,192,3,other,no
28,management,tertiary,no,1198640,no,30,jan,no,no,cellular,A,2,-1,0,unknown,no
27,management,primary,yes,1093807,no,30,jan,yes,no,cellular,B,3,-1,0,unknown,no
32,services,secondary,no,877017,no,30,jan,yes,no,cellular,B,1,-1,0,unknown,yes
34,management,tertiary,no,812192,no,30,jan,no,no,telephone,A,3,158,7,other,no
34,management,tertiary,no,714095,no,30,jan,no,yes,cellular,B,3,-1,0,unknown,yes
30,technician,tertiary,no,726918,no,30,jan,no,no,cellular,A,1,-1,0,unknown,no
36,services,secondary,no,710643,no,30,jan,no,no,telephone,A,1,259,1,failure,yes
31,services,secondary,no,59586,no,30,jan,no,yes,cellular,A,1,-1,0,unknown,no
44,blue-collar,secondary,no,212948,no,30,jan,no,no,cellular,A,1,-1,0,unknown,no
28,blue-collar,secondary,no,637738,yes,30,jan,no,no,cellular,C,1,-1,0,unknown,no
35,blue-collar,secondary,no,319753,yes,30,jan,no,yes,cellular,A,1,266,2,failure,yes
32,services,secondary,no,682832,no,30,jan,no,no,cellular,C,1,-1,0,unknown,yes
44,technician,secondary,no,909451,no,30,jan,no,yes,cellular,A,1,-1,0,unknown,yes
27,services,secondary,no,397454,no,30,jan,no,no,cellular,A,1,-1,0,unknown,no
